,dm_t_prime,dm_t_prime,dm_t_prime
,mean,min,max
decade,,,
1950,-0.1759779900293704,-0.35087420939439606,0.20803298410054596
1955,-0.24984119560221552,-0.54965104014735,0.27859450221105814
1960,-0.19665554558883117,-0.49873810793868456,-0.02295442089037912
1965,-0.14747607693382583,-0.658989156147823,0.09422755867720584
1970,-0.17687122911714842,-0.7348779689239897,0.2767785073928556
